		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
06/30/25	1:00 a	67.5	68.3	66.3	90	64.5	2.6	NE	2.61	5.2	NE	67.5	69.2	69.2	---	29.879	0.00	0.00	3	0.26	14	0.0	0.00	0.0	0.000	0.104	74.8	57	58.5	75.1	10.36	 .0729	0.000	1396	1	100.0	60
06/30/25	2:00 a	66.2	66.4	65.7	91	63.5	1.7	NNE	1.74	7.8	NE	66.2	67.6	67.6	---	29.889	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.050	74.9	55	57.6	75.1	10.05	 .0730	0.000	1395	1	100.0	60
06/30/25	3:00 a	65.4	65.7	65.0	93	63.3	2.6	NE	2.61	6.1	NE	65.4	66.8	66.8	---	29.892	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.017	74.6	54	56.9	74.7	9.86	 .0731	0.000	1397	1	100.0	60
06/30/25	4:00 a	64.7	65.1	64.5	94	62.9	1.7	NE	1.74	4.3	NE	64.7	66.0	66.0	---	29.901	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.013	0.000	74.2	54	56.5	74.3	9.87	 .0731	0.000	1397	1	100.0	60
06/30/25	5:00 a	65.0	65.1	64.8	94	63.2	2.6	NE	2.61	4.3	NE	65.0	66.3	66.3	---	29.903	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.000	73.6	54	55.9	73.6	9.88	 .0733	0.000	1397	1	100.0	60
06/30/25	6:00 a	65.0	65.2	64.8	94	63.2	2.6	NE	2.61	5.2	NE	65.0	66.3	66.3	---	29.900	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.000	73.2	55	56.1	73.1	10.09	 .0733	0.000	1400	1	100.0	60
06/30/25	7:00 a	64.9	65.2	64.4	94	63.1	1.7	NE	1.74	5.2	NE	64.9	66.2	66.2	---	29.908	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.004	0.000	73.0	56	56.4	73.0	10.29	 .0733	0.000	1392	1	100.0	60
06/30/25	8:00 a	63.8	64.4	63.0	94	62.0	1.7	NE	1.74	6.1	NE	63.8	64.9	64.9	---	29.916	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.050	0.000	72.7	57	56.6	72.6	10.44	 .0734	0.000	1388	1	100.0	60
06/30/25	9:00 a	62.3	63.0	61.6	95	60.8	0.0	NE	0.00	2.6	NE	62.3	63.2	63.2	---	29.928	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.113	0.000	72.4	56	55.8	72.1	10.30	 .0735	0.000	1400	1	100.0	60
06/30/25	10:00 a	62.4	64.3	61.6	95	60.9	0.9	NE	0.87	3.5	NE	62.4	63.3	63.3	---	29.946	0.00	0.00	28	2.41	90	0.0	0.00	0.0	0.108	0.000	72.0	56	55.4	71.6	10.31	 .0736	0.001	1403	1	100.0	60
06/30/25	11:00 a	66.1	67.5	64.3	88	62.4	0.9	NE	0.87	4.3	NE	66.1	67.3	67.3	---	29.946	0.00	0.00	166	14.28	243	0.1	0.04	0.6	0.000	0.046	72.3	56	55.7	72.0	10.30	 .0735	0.004	1396	1	100.0	60
06/30/25	12:00 p	68.7	69.4	67.5	86	64.3	3.5	NE	3.48	5.2	NE	68.7	70.4	70.4	---	29.954	0.00	0.00	314	27.01	415	0.9	0.39	1.4	0.000	0.154	73.1	56	56.5	73.1	10.29	 .0734	0.008	1398	1	100.0	60
06/30/25	1:00 p	71.4	73.7	69.4	78	64.2	3.5	NE	3.48	6.1	NE	71.4	72.7	72.7	---	29.951	0.00	0.00	502	43.18	585	2.1	0.90	2.9	0.000	0.267	74.0	57	57.8	74.2	10.39	 .0732	0.012	1398	1	100.0	60
06/30/25	2:00 p	74.8	76.1	73.7	70	64.4	3.5	NE	3.48	7.0	ENE	74.8	76.1	76.1	---	29.941	0.00	0.00	656	56.42	724	3.7	1.59	4.5	0.000	0.408	75.7	59	60.4	76.1	10.72	 .0729	0.017	1388	1	100.0	60
06/30/25	3:00 p	77.1	77.8	76.0	68	65.7	3.5	E	3.48	10.4	NE	77.1	78.5	78.5	---	29.938	0.00	0.00	760	65.37	979	4.9	2.10	6.1	0.000	0.504	77.3	59	61.9	77.8	10.66	 .0726	0.019	1391	1	100.0	60
06/30/25	4:00 p	77.5	78.1	76.3	69	66.5	6.1	NE	6.09	12.2	NE	77.5	79.2	79.2	---	29.925	0.00	0.00	760	65.37	1039	5.7	2.44	7.0	0.000	0.521	78.5	58	62.5	79.1	10.41	 .0723	0.020	1398	1	100.0	60
06/30/25	5:00 p	77.9	78.2	77.5	66	65.6	8.7	NE	8.70	16.5	NNE	76.1	79.3	77.5	---	29.914	0.00	0.00	898	77.24	916	6.8	2.91	7.0	0.000	0.538	79.5	56	62.4	80.2	10.07	 .0722	0.025	1399	1	100.0	60
06/30/25	6:00 p	78.2	78.7	77.6	65	65.5	8.7	NE	8.70	13.9	NNE	76.4	79.6	77.8	---	29.904	0.00	0.00	875	75.26	907	6.5	2.79	6.8	0.000	0.550	80.3	55	62.7	81.1	9.85	 .0720	0.025	1399	1	100.0	60
06/30/25	7:00 p	78.5	79.1	78.1	63	64.9	6.1	ENE	6.09	14.8	E	78.5	79.7	79.7	---	29.899	0.00	0.00	812	69.84	849	5.4	2.31	6.0	0.000	0.563	81.1	53	62.3	81.8	9.63	 .0719	0.023	1394	1	100.0	60
06/30/25	8:00 p	77.6	78.8	76.9	65	64.9	8.7	ENE	8.70	16.5	NE	75.8	78.8	77.0	---	29.893	0.00	0.00	718	61.76	770	3.9	1.67	4.7	0.000	0.525	81.7	51	61.8	82.3	9.32	 .0719	0.021	1396	1	100.0	60
06/30/25	9:00 p	77.0	77.6	76.5	67	65.2	7.8	ENE	7.83	13.9	ENE	75.8	78.3	77.1	---	29.884	0.00	0.00	558	47.99	643	2.4	1.03	3.1	0.000	0.500	82.1	51	62.2	82.9	9.31	 .0718	0.017	1399	1	100.0	60
06/30/25	10:00 p	75.8	76.6	75.2	67	64.1	7.0	ENE	6.96	13.9	ENE	75.3	76.9	76.4	---	29.874	0.00	0.00	394	33.89	475	1.2	0.51	1.7	0.000	0.450	82.4	51	62.5	83.2	9.30	 .0717	0.012	1400	1	100.0	60
06/30/25	11:00 p	74.6	75.4	73.3	69	63.8	7.0	ENE	6.96	12.2	ENE	74.1	75.7	75.2	---	29.877	0.00	0.00	227	19.52	311	0.2	0.09	0.8	0.000	0.400	83.0	49	61.9	83.6	8.89	 .0717	0.008	1402	1	100.0	60
07/01/25	12:00 a	71.9	73.6	70.0	76	63.9	6.1	ENE	6.09	9.6	ENE	71.9	73.1	73.1	---	29.888	0.00	0.00	59	5.07	137	0.0	0.00	0.0	0.000	0.288	83.1	48	61.4	83.5	8.79	 .0717	0.003	1378	1	100.0	60
07/01/25	1:00 a	69.0	70.1	68.1	82	63.3	4.3	E	4.35	8.7	E	69.0	70.6	70.6	---	29.890	0.00	0.00	3	0.26	11	0.0	0.00	0.0	0.000	0.167	82.7	48	61.0	83.1	8.80	 .0718	0.001	1390	1	100.0	60
07/01/25	2:00 a	67.1	68.1	66.2	86	62.8	1.7	E	1.74	3.5	E	67.1	68.4	68.4	---	29.896	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.087	82.0	48	60.4	82.2	8.81	 .0719	0.001	1398	1	100.0	60
07/01/25	3:00 a	65.4	66.2	64.4	89	62.1	0.9	E	0.87	3.5	E	65.4	66.5	66.5	---	29.877	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.017	81.3	49	60.3	81.5	8.92	 .0720	0.001	1396	1	100.0	60
07/01/25	4:00 a	63.8	64.5	62.9	92	61.4	0.9	E	0.87	2.6	E	63.8	64.8	64.8	---	29.867	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.050	0.000	80.4	50	60.1	80.6	9.14	 .0721	0.000	1396	1	100.0	60
07/01/25	5:00 a	62.6	62.9	62.3	93	60.5	0.9	E	0.87	2.6	E	62.6	63.4	63.4	---	29.859	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.100	0.000	79.5	50	59.2	79.6	9.16	 .0722	0.000	1397	1	100.0	60
07/01/25	6:00 a	62.2	62.4	61.9	94	60.5	0.0	E	0.00	2.6	E	62.2	63.0	63.0	---	29.853	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.117	0.000	78.6	51	59.0	78.7	9.35	 .0723	0.000	1391	1	100.0	60
07/01/25	7:00 a	62.3	62.8	62.0	94	60.6	0.9	E	0.87	3.5	E	62.3	63.1	63.1	---	29.837	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.113	0.000	77.8	52	58.8	77.9	9.49	 .0724	0.000	1378	1	100.0	60
07/01/25	8:00 a	62.5	62.8	62.2	95	61.0	1.7	E	1.74	4.3	E	62.5	63.4	63.4	---	29.816	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.104	0.000	77.3	53	58.8	77.4	9.65	 .0724	0.000	1348	1	98.5	60
07/01/25	9:00 a	62.4	62.6	62.1	96	61.2	1.7	E	1.74	4.3	E	62.4	63.4	63.4	---	29.807	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.108	0.000	77.0	53	58.6	77.1	9.65	 .0724	0.000	1306	1	95.5	60
07/01/25	10:00 a	61.9	62.4	60.7	96	60.7	2.6	E	2.61	5.2	N	61.9	62.8	62.8	---	29.804	0.00	0.00	12	1.03	33	0.0	0.00	0.0	0.129	0.000	76.5	53	58.1	76.6	9.65	 .0725	0.000	1286	1	94.0	60
07/01/25	11:00 a	60.2	60.8	59.9	97	59.3	2.6	N	2.61	4.3	N	60.2	61.0	61.0	---	29.802	0.00	0.00	54	4.64	98	0.0	0.00	0.0	0.200	0.000	76.2	54	58.3	76.3	9.83	 .0725	0.001	1364	1	99.7	60
07/01/25	12:00 p	59.8	60.2	59.4	97	58.9	2.6	N	2.61	4.3	N	59.8	60.6	60.6	---	29.797	0.00	0.00	88	7.57	109	0.3	0.13	0.6	0.217	0.000	75.9	54	58.1	76.0	9.83	 .0726	0.002	1365	1	99.8	60
07/01/25	1:00 p	59.8	60.1	59.4	97	58.9	2.6	N	2.61	5.2	N	59.8	60.6	60.6	---	29.783	0.00	0.00	180	15.48	308	1.0	0.43	1.5	0.217	0.000	75.9	54	58.1	76.0	9.83	 .0726	0.004	1355	1	99.0	60
07/01/25	2:00 p	59.7	59.9	59.3	97	58.8	2.6	N	2.61	5.2	NW	59.7	60.5	60.5	---	29.761	0.00	0.00	140	12.04	211	1.0	0.43	1.3	0.221	0.000	76.1	54	58.2	76.2	9.83	 .0725	0.003	1371	1	100.0	60
07/01/25	3:00 p	59.7	60.4	59.2	97	58.8	2.6	NW	2.61	4.3	NW	59.7	60.5	60.5	---	29.745	0.00	0.00	193	16.60	281	1.6	0.69	2.2	0.221	0.000	76.1	54	58.2	76.2	9.83	 .0724	0.004	1381	1	100.0	60
07/01/25	4:00 p	60.5	60.7	60.2	97	59.6	3.5	NW	3.48	6.1	NW	60.5	61.4	61.4	---	29.719	0.00	0.00	246	21.16	357	2.2	0.94	2.9	0.188	0.000	76.3	55	58.9	76.5	10.00	 .0723	0.005	1378	1	100.0	60
07/01/25	5:00 p	61.1	62.1	60.4	97	60.2	4.3	WNW	4.35	7.0	WNW	61.1	62.1	62.1	---	29.702	0.00	0.00	204	17.55	329	2.0	0.86	2.8	0.163	0.000	76.3	55	58.9	76.5	10.00	 .0723	0.004	1366	1	99.9	60
07/01/25	6:00 p	61.8	62.1	61.4	97	60.9	2.6	WNW	2.61	4.3	NW	61.8	62.9	62.9	---	29.685	0.00	0.00	276	23.74	427	2.6	1.11	3.6	0.133	0.000	76.4	56	59.5	76.7	10.19	 .0722	0.006	1373	1	100.0	60
07/01/25	7:00 p	65.7	69.6	61.9	97	64.8	3.5	WNW	3.48	9.6	ENE	65.7	67.6	67.6	---	29.672	0.00	0.00	277	23.83	396	2.4	1.03	3.4	0.000	0.029	76.8	58	60.9	77.2	10.48	 .0720	0.006	1363	1	99.6	60
07/01/25	8:00 p	71.2	73.6	69.6	96	70.0	7.8	ENE	7.83	13.9	ENE	69.8	73.8	72.4	---	29.650	0.00	0.00	335	28.81	691	2.5	1.07	3.6	0.000	0.258	77.5	62	63.5	78.3	11.20	 .0718	0.009	1378	1	100.0	60
07/01/25	9:00 p	74.5	75.1	73.5	87	70.4	7.8	NE	7.83	14.8	NE	73.2	76.8	75.5	---	29.635	0.00	0.00	294	25.29	710	1.8	0.77	2.8	0.000	0.396	78.4	63	64.8	79.6	11.38	 .0715	0.008	1396	1	100.0	60
07/01/25	10:00 p	76.1	76.8	75.0	83	70.6	7.0	ENE	6.96	13.9	E	75.6	78.7	78.2	---	29.631	0.00	0.00	364	31.31	473	1.2	0.51	1.7	0.000	0.462	79.5	63	65.8	81.1	11.36	 .0713	0.010	1400	1	100.0	60
07/01/25	11:00 p	76.3	77.0	75.2	85	71.5	4.3	ENE	4.35	8.7	ENE	76.3	79.2	79.2	---	29.613	0.00	0.00	164	14.11	367	0.2	0.09	0.7	0.000	0.471	80.4	62	66.2	82.2	11.14	 .0711	0.005	1394	1	100.0	60
07/02/25	12:00 a	74.4	75.4	72.6	87	70.3	4.3	ENE	4.35	7.8	ENE	74.4	76.7	76.7	---	29.630	0.00	0.00	50	4.30	135	0.0	0.00	0.0	0.000	0.392	80.7	60	65.5	82.2	10.75	 .0712	0.002	1397	1	100.0	60
07/02/25	1:00 a	71.3	72.6	70.5	90	68.2	4.3	E	4.35	8.7	ENE	71.3	73.4	73.4	---	29.648	0.00	0.00	2	0.17	11	0.0	0.00	0.0	0.000	0.263	80.8	59	65.1	82.3	10.55	 .0712	0.001	1394	1	100.0	60
07/02/25	2:00 a	72.5	75.7	70.6	84	67.4	4.3	ENE	4.35	11.3	E	72.5	74.3	74.3	---	29.639	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.313	80.6	59	64.9	82.0	10.55	 .0712	0.001	1402	1	100.0	60
07/02/25	3:00 a	76.5	77.4	75.5	79	69.5	1.7	ESE	1.74	9.6	ESE	76.5	78.9	78.9	---	29.638	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.479	80.4	59	64.8	81.7	10.55	 .0713	0.001	1395	1	100.0	60
07/02/25	4:00 a	73.4	75.9	72.6	88	69.6	1.7	E	1.74	6.1	E	73.4	75.5	75.5	---	29.657	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.350	80.2	58	64.1	81.3	10.35	 .0714	0.001	1401	1	100.0	60
07/02/25	5:00 a	71.7	72.5	71.3	90	68.6	2.6	ENE	2.61	7.0	ENE	71.7	73.8	73.8	---	29.640	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.279	80.0	59	64.4	81.1	10.55	 .0714	0.001	1393	1	100.0	60
07/02/25	6:00 a	71.3	71.5	70.2	90	68.2	0.0	ENE	0.00	2.6	ENE	71.3	73.4	73.4	---	29.623	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.263	79.7	58	63.6	80.6	10.36	 .0714	0.000	1398	1	100.0	60
07/02/25	7:00 a	70.5	71.1	69.7	93	68.4	0.0	ENE	0.00	2.6	ENE	70.5	72.9	72.9	---	29.633	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.229	79.3	59	63.7	80.2	10.58	 .0715	0.000	1395	1	100.0	60
07/02/25	8:00 a	70.8	71.0	70.6	93	68.7	0.9	ENE	0.87	3.5	ENE	70.8	73.2	73.2	---	29.631	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.242	79.1	59	63.5	79.9	10.59	 .0715	0.000	1401	1	100.0	60
07/02/25	9:00 a	70.8	71.3	70.4	92	68.4	1.7	ENE	1.74	5.2	ENE	70.8	73.1	73.1	---	29.653	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.242	78.8	59	63.3	79.6	10.60	 .0716	0.000	1394	1	100.0	60
07/02/25	10:00 a	71.5	72.0	71.1	91	68.7	2.6	ENE	2.61	7.0	E	71.5	73.7	73.7	---	29.671	0.00	0.00	28	2.41	84	0.0	0.00	0.0	0.000	0.271	78.6	59	63.1	79.3	10.61	 .0717	0.001	1397	1	100.0	60
07/02/25	11:00 a	72.9	73.6	71.9	90	69.8	4.3	E	4.35	7.0	ENE	72.9	75.0	75.0	---	29.680	0.00	0.00	127	10.92	209	0.0	0.00	0.5	0.000	0.329	78.8	60	63.7	79.7	10.80	 .0716	0.003	1397	1	100.0	60
07/02/25	12:00 p	75.0	76.9	73.3	83	69.5	4.3	E	4.35	9.6	E	75.0	77.3	77.3	---	29.685	0.00	0.00	256	22.02	378	0.8	0.34	1.2	0.000	0.417	79.4	61	64.8	80.6	10.96	 .0715	0.007	1396	1	100.0	60
07/02/25	1:00 p	77.8	78.4	76.9	82	71.9	3.5	E	3.48	9.6	ESE	77.8	81.2	81.2	---	29.692	0.00	0.00	269	23.14	394	1.4	0.60	2.0	0.000	0.533	80.1	63	66.4	81.9	11.35	 .0714	0.008	1402	1	100.0	60
07/02/25	2:00 p	79.4	81.1	78.3	73	70.0	5.2	ESE	5.22	12.2	ESE	79.4	82.7	82.7	---	29.701	0.00	0.00	505	43.44	837	3.1	1.33	4.9	0.000	0.600	81.0	63	67.2	83.3	11.33	 .0712	0.014	1401	1	100.0	60
07/02/25	3:00 p	81.9	82.6	81.1	71	71.6	4.3	E	4.35	10.4	ENE	81.9	86.8	86.8	---	29.705	0.00	0.00	517	44.47	1042	4.2	1.80	6.6	0.000	0.704	82.4	62	68.1	85.4	11.10	 .0710	0.017	1398	1	100.0	60
07/02/25	4:00 p	83.3	84.3	82.1	65	70.3	5.2	E	5.22	12.2	E	83.3	87.8	87.8	---	29.702	0.00	0.00	866	74.49	1148	5.9	2.53	7.6	0.000	0.763	83.5	61	68.6	86.9	10.95	 .0708	0.023	1393	1	100.0	60
07/02/25	5:00 p	84.1	84.6	83.8	67	72.0	5.2	ESE	5.22	9.6	S	84.1	90.0	90.0	---	29.703	0.00	0.00	507	43.61	809	4.6	1.97	6.5	0.000	0.796	84.7	59	68.8	88.5	10.55	 .0706	0.016	1364	1	99.7	60
07/02/25	6:00 p	83.2	84.9	82.3	68	71.5	7.0	NE	6.96	15.7	NE	82.9	88.5	88.2	---	29.704	0.00	0.00	541	46.53	1111	4.7	2.01	7.5	0.000	0.758	85.8	58	69.3	90.2	10.33	 .0705	0.018	1372	1	100.0	60
07/02/25	7:00 p	82.6	83.2	82.0	66	70.1	8.7	NE	8.70	15.7	NE	81.3	86.8	85.5	---	29.695	0.00	0.00	635	54.62	900	4.4	1.89	5.6	0.000	0.733	86.3	56	68.8	90.4	10.02	 .0704	0.020	1397	1	100.0	60
07/02/25	8:00 p	83.7	84.1	83.2	64	70.2	7.8	NE	7.83	14.8	E	83.0	88.2	87.5	---	29.688	0.00	0.00	558	47.99	867	3.2	1.37	4.5	0.000	0.779	86.9	55	68.8	91.1	9.81	 .0703	0.018	1395	1	100.0	60
07/02/25	9:00 p	82.9	84.2	81.1	73	73.4	7.0	ENE	6.96	13.0	NE	82.6	89.4	89.1	---	29.690	0.00	0.00	408	35.09	751	2.0	0.86	3.1	0.000	0.746	87.6	55	69.4	92.4	9.80	 .0702	0.014	1399	1	100.0	60
07/02/25	10:00 p	79.7	81.2	79.2	76	71.5	6.1	E	6.09	11.3	NE	79.7	83.7	83.7	---	29.684	0.00	0.00	209	17.98	341	0.8	0.34	1.1	0.000	0.612	88.0	56	70.3	93.6	9.99	 .0701	0.007	1398	1	100.0	60
07/02/25	11:00 p	78.4	79.4	77.3	78	71.0	6.1	ENE	6.09	11.3	NE	78.4	81.7	81.7	---	29.685	0.00	0.00	122	10.49	244	0.1	0.04	0.6	0.000	0.558	88.2	56	70.5	94.0	9.99	 .0700	0.005	1399	1	100.0	60
07/03/25	12:00 a	76.6	77.3	75.8	80	70.0	5.2	ENE	5.22	10.4	ENE	76.6	79.1	79.1	---	29.693	0.00	0.00	70	6.02	120	0.0	0.00	0.0	0.000	0.483	88.1	55	69.9	93.4	9.79	 .0701	0.003	1397	1	100.0	60
07/03/25	1:00 a	74.4	75.9	72.6	84	69.2	4.3	E	4.35	7.8	E	74.4	76.6	76.6	---	29.710	0.00	0.00	8	0.69	28	0.0	0.00	0.0	0.000	0.392	87.7	55	69.5	92.6	9.80	 .0702	0.001	1397	1	100.0	60
07/03/25	2:00 a	71.2	72.7	69.8	87	67.1	4.3	E	4.35	9.6	ENE	71.2	73.1	73.1	---	29.720	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	86.9	53	67.7	90.4	9.51	 .0705	0.001	1383	1	100.0	60
07/03/25	3:00 a	69.7	70.4	69.0	87	65.7	3.5	E	3.48	6.1	ESE	69.7	71.6	71.6	---	29.716	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.196	85.9	52	66.2	88.5	9.35	 .0707	0.001	1364	1	99.7	60
07/03/25	4:00 a	71.2	73.3	70.2	84	66.1	2.6	E	2.61	5.2	E	71.2	72.9	72.9	---	29.706	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	84.9	52	65.3	87.0	9.35	 .0708	0.001	1355	1	99.0	60
07/03/25	5:00 a	72.4	74.6	69.4	88	68.6	1.7	ESE	1.74	5.2	ESE	72.4	74.4	74.4	---	29.694	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.308	84.2	53	65.2	86.2	9.57	 .0709	0.001	1384	1	100.0	60
07/03/25	6:00 a	68.4	69.8	65.4	90	65.4	0.9	ESE	0.87	6.1	WSW	68.4	70.3	70.3	---	29.697	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.142	83.5	53	64.6	85.1	9.58	 .0710	0.000	1377	1	100.0	60
07/03/25	7:00 a	64.7	65.4	63.7	92	62.3	0.9	WSW	0.87	4.3	WSW	64.7	65.9	65.9	---	29.709	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.013	0.000	82.7	53	63.8	84.0	9.60	 .0712	0.000	1383	1	100.0	60
07/03/25	8:00 a	63.1	63.8	62.8	93	61.0	0.9	WSW	0.87	3.5	WSW	63.1	64.0	64.0	---	29.712	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.079	0.000	81.8	53	63.0	82.8	9.61	 .0714	0.000	1394	1	100.0	60
07/03/25	9:00 a	63.3	63.6	63.1	93	61.2	0.0	---	0.00	0.0	---	63.3	64.2	64.2	---	29.721	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.071	0.000	80.9	53	62.2	81.6	9.63	 .0715	0.000	1393	1	100.0	60
07/03/25	10:00 a	63.8	65.0	63.3	93	61.7	0.0	---	0.00	0.0	---	63.8	64.8	64.8	---	29.722	0.00	0.00	26	2.24	74	0.0	0.00	0.0	0.050	0.000	79.9	54	61.8	80.5	9.75	 .0717	0.001	1397	1	100.0	60
07/03/25	11:00 a	66.1	67.6	64.8	87	62.1	0.9	WSW	0.87	3.5	WSW	66.1	67.2	67.2	---	29.720	0.00	0.00	134	11.53	199	0.0	0.00	0.0	0.000	0.046	79.6	55	62.0	80.2	9.87	 .0717	0.003	1401	1	100.0	60
07/03/25	12:00 p	66.8	67.9	66.2	90	63.8	0.9	WSW	0.87	4.3	WSW	66.8	68.3	68.3	---	29.724	0.00	0.00	276	23.74	362	0.7	0.30	1.1	0.000	0.075	80.3	56	63.2	81.2	10.05	 .0716	0.006	1397	1	100.0	60
07/03/25	1:00 p	68.4	69.0	66.8	87	64.4	1.7	WSW	1.74	3.5	WSW	68.4	70.1	70.1	---	29.721	0.00	0.00	443	38.10	520	1.6	0.69	2.2	0.000	0.142	81.3	56	64.1	82.5	10.05	 .0714	0.010	1400	1	100.0	60
07/03/25	2:00 p	69.3	70.8	68.2	86	64.9	1.7	WSW	1.74	3.5	WSW	69.3	71.1	71.1	---	29.708	0.00	0.00	597	51.35	666	2.9	1.24	3.6	0.000	0.179	82.4	56	65.1	84.1	10.05	 .0712	0.014	1403	1	100.0	60
07/03/25	3:00 p	73.3	75.8	70.9	74	64.5	2.6	WSW	2.61	7.0	WNW	73.3	74.6	74.6	---	29.709	0.00	0.00	725	62.36	780	4.3	1.84	4.9	0.000	0.346	83.6	57	66.8	86.1	10.22	 .0709	0.017	1396	1	100.0	60
07/03/25	4:00 p	79.1	79.9	75.8	66	66.8	6.1	NNW	6.09	8.7	NNW	79.1	81.0	81.0	---	29.682	0.00	0.00	811	69.76	844	5.3	2.27	5.8	0.000	0.587	84.6	57	67.7	87.8	10.24	 .0707	0.022	1368	1	100.0	60
07/03/25	5:00 p	80.7	81.1	79.8	64	67.4	7.0	N	6.96	13.0	NNE	80.3	83.0	82.6	---	29.681	0.00	0.00	857	73.71	868	5.9	2.53	6.0	0.000	0.654	85.5	55	67.5	88.7	9.84	 .0706	0.025	1385	1	100.0	60
07/03/25	6:00 p	81.2	81.9	80.7	65	68.3	8.7	N	8.70	15.7	N	79.7	84.0	82.5	---	29.669	0.00	0.00	847	72.85	863	5.5	2.36	5.8	0.000	0.675	86.5	55	68.4	90.4	9.82	 .0704	0.025	1398	1	100.0	60
07/03/25	7:00 p	81.1	82.5	79.9	67	69.1	8.7	ENE	8.70	16.5	E	79.6	84.4	82.9	---	29.667	0.00	0.00	631	54.27	879	3.9	1.67	5.1	0.000	0.671	87.5	52	67.7	91.1	9.35	 .0703	0.020	1397	1	100.0	60
07/03/25	8:00 p	76.3	79.9	73.1	77	68.6	6.1	E	6.09	16.5	ENE	76.3	78.5	78.5	---	29.655	0.00	0.00	187	16.08	318	1.2	0.51	1.9	0.000	0.471	87.3	51	67.0	90.4	9.20	 .0703	0.007	1393	1	100.0	60
07/03/25	9:00 p	72.7	73.3	72.1	77	65.1	3.5	ESE	3.48	8.7	E	72.7	74.1	74.1	---	29.655	0.00	0.00	172	14.79	211	0.9	0.39	1.2	0.000	0.321	87.1	51	66.8	90.1	9.21	 .0703	0.005	1394	1	100.0	60
07/03/25	10:00 p	73.6	73.8	73.3	77	65.9	2.6	E	2.61	7.0	E	73.6	75.2	75.2	---	29.668	0.00	0.00	87	7.48	139	0.1	0.04	0.7	0.000	0.358	87.1	51	66.8	90.1	9.21	 .0704	0.003	1399	1	100.0	60
07/03/25	11:00 p	73.5	74.0	71.5	78	66.2	2.6	ESE	2.61	10.4	SSE	73.5	75.1	75.1	---	29.695	0.00	0.00	77	6.62	193	0.0	0.00	0.0	0.000	0.354	87.0	52	67.2	90.3	9.35	 .0704	0.003	1394	1	100.0	60
07/04/25	12:00 a	74.3	75.2	73.1	75	65.9	1.7	SE	1.74	8.7	SE	74.3	75.9	75.9	---	29.709	0.00	0.00	55	4.73	149	0.0	0.00	0.0	0.000	0.388	86.6	52	66.9	89.6	9.35	 .0705	0.002	1389	1	100.0	60
07/04/25	1:00 a	71.1	73.1	70.0	72	61.6	1.7	SE	1.74	7.0	SSE	71.1	71.7	71.7	---	29.729	0.00	0.00	3	0.26	14	0.0	0.00	0.0	0.000	0.254	86.2	50	65.4	88.3	9.05	 .0707	0.001	1353	1	98.9	60
